Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5gBa7yfdEUKrpJbhAygKRs,"Vaadi Pulla Vaadi - From Meesaya Murukku","Vaadi Pulla Vaadi (From Meesaya Murukku)","Hiphop Tamizha",2017-06-04,246725,47,,2022-03-10T20:31:38Z,"desi hip hop,tamil hip hop,tamil pop","Think Music",0.472,0.937,9,-5.464,1,0.0639,0.375,0.000101,0.325,0.324,179.999,4
6K4t31amVTZDgR3sKmwUJJ,"The Less I Know The Better","Currents","Tame Impala",2015-07-17,216320,83,,2022-03-10T11:40:53Z,"australian psych,modern rock,neo-psychedelic,rock","Universal Music Australia Pty. Ltd.",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
6WkJ2OK163XXS2oARUC9JM,"Dancin (feat. Luvli) - Krono Remix","Dancin (feat. Luvli) [Krono Remix]","Aaron Smith,Krono,Luvli",2014-11-07,198053,74,,2022-03-09T19:54:11Z,"chicago house","Sony Music Entertainment",0.72,0.741,10,-6.529,0,0.0287,0.101,0.0000141,0.289,0.357,119.896,4
0So2sgVa8aJiARPl2P29u2,"Pope Is a Rockstar","SALES LP","SALES",2016-04-20,187333,66,,2022-03-09T13:14:09Z,"orlando indie","SALES",0.725,0.446,4,-8.958,0,0.0287,0.85,0.243,0.107,0.311,90.024,4
4BBwON1XG02S4cpYrV10u2,"Darshana - From Hridayam","Darshana (From Hridayam)","Hesham Abdul Wahab,Darshana Rajendran,Arun Alat",2021-10-25,226000,54,,2022-03-08T14:59:49Z,"mollywood","Think Music",0.663,0.631,4,-8.278,0,0.0417,0.232,0.0131,0.169,0.648,98.033,4
6ot9hTwAduVH0MewyFpiMw,"Adiye","Bachelor (Original Motion Picture Soundtrack)","Dhibu Ninan Thomas,Kapil Kapilan",2021-11-26,272000,46,,2022-03-08T06:06:29Z,"tamil pop,mollywood","Think Music",0.707,0.453,9,-7.817,0,0.147,0.446,0,0.14,0.559,90.064,4
0hs3unYvc0bFG2NgheFdkO,"The Batman","The Batman (from The Batman)","Michael Giacchino",2022-01-21,407533,0,,2022-03-07T06:54:11Z,"orchestral soundtrack,soundtrack","WaterTower Music",0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,4
6Z394Nd4gW6Ts9hmu3NUjx,"Nadaan Parinde","Rockstar","A.R. Rahman,Mohit Chauhan",2011-10-01,384000,63,,2022-03-06T21:05:48Z,"filmi,modern bollywood","T-Series",0.507,0.741,6,-7.456,0,0.0535,0.414,0.00000395,0.107,0.492,132.903,4
1Ca2ELRlvACAeI7xz9c9jR,"Spaceman","Spaceman","Hardwell",2012-02-06,379260,0,,2022-03-06T09:40:10Z,"big room,dutch house,edm,electro house,pop dance,progressive electro house,progressive house","Revealed Recordings",0.599,0.763,3,-3.727,0,0.0553,0.000262,0.794,0.241,0.118,127.997,4
09gysnJpfQ3ublBmJDfcEC,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)","Amaarae,Kali Uchis,MOLIY",2021-09-16,204763,74,,2022-03-05T10:11:28Z,"afro r&b,afrobeats,alternative r&b,ghanaian alternative,ghanaian pop,colombian pop","0207 Def Jam",0.87,0.523,1,-8.052,0,0.0602,0.433,0.0000207,0.113,0.319,110.02,4
02N5ZxOVugGQmKeIT0VXUx,"Tu Meri Dost Hain","Yuvvraaj (Original Motion Picture Soundtrack)","Benny Dayal,Shreya Ghoshal",2008-11-21,373173,59,,2022-03-05T05:23:27Z,"filmi,modern bollywood","Tips Industries Ltd",0.683,0.712,7,-5.925,1,0.0254,0.461,0.0000613,0.317,0.473,99.987,4
2sHYMLUd4nVLxHPKY05Ein,"Habibi - Albanian Remix","Habibi (Albanian Remix)","Ricky Rich,Dardan,DJ Gimi-O",2021-11-19,129589,68,,2022-03-04T13:43:35Z,"swedish trap pop,albanian hip hop,german hip hop,albanian pop,tallava","WM Germany",0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4
4iFPsNzNV7V9KJgcOX7TEO,"Tu Jaane Na","Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack)","Atif Aslam,Pritam",2009-11-06,341933,66,,2022-03-03T16:10:20Z,"classic pakistani pop,filmi,modern bollywood,sufi,indian instrumental","Tips Industries Ltd",0.702,0.86,7,-3.969,1,0.0345,0.361,0.00000133,0.133,0.829,120.042,4
66G35AgNTBnGzxdRDPgqyx,"Plevne","Plevne","CVRTOON",2020-02-06,199240,49,,2022-03-03T11:39:05Z,"arab trap","CVRTOON, under exclusive license to Amuseio AB",0.405,0.589,8,-9.24,0,0.0549,0.0301,0.717,0.108,0.0631,85.98,3
1OjOxH2CO02gdfxyXYuuaG,"İzmir Marşı","İzmir Marşı","CVRTOON",2019-06-17,259004,46,,2022-03-03T11:30:30Z,"arab trap","CVRTOON, under exclusive license to Amuseio AB",0.493,0.608,4,-9.437,1,0.0318,0.00141,0.939,0.0668,0.139,134.965,4
1qVjzwNnhHChLcWTueFAze,"Missing Me (From Mahaan (Tamil))","Missing Me [From Mahaan (Tamil)]","Santhosh Narayanan,Dhruv Vikram",2022-02-08,181354,32,,2022-03-03T09:38:45Z,"filmi,tamil pop","Sony Music Entertainment India Pvt. Ltd.",0.621,0.751,1,-5.514,1,0.429,0.196,0.00000201,0.125,0.574,154.967,4
48QmG1dfvMuYLxMPt7KSRA,"No Lie","Mad Love The Prequel","Sean Paul,Dua Lipa",2018-06-29,221176,80,,2022-03-01T05:37:06Z,"dance pop,dancehall,pop,pop rap,uk pop","Universal-Island Records Ltd.",0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,4
7tanqB2ACecyj7AKjp5Cjq,"Where Are You","Where Are You","Otnicka",2020-05-29,193032,53,,2022-02-24T03:32:23Z,"belarusian electronic","Lithuania HQ",0.747,0.612,1,-8.41,1,0.102,0.756,0.872,0.166,0.384,92.052,4
6Emz4dKFfaeqIxocltfenk,"Laat Maar","Jhund","Ajay-Atul,Sid Sriram,Sourabh Abhyankar",2022-02-19,225988,12,,2022-02-23T09:21:27Z,"filmi","T-Series",0.402,0.675,0,-8.278,0,0.48,0.363,0.00000148,0.127,0.162,179.854,3
6WYaopTUws0IWGbAr4iAiJ,"Baadal Se Dosti","Jhund","Ajay-Atul,Sid Sriram",2022-02-19,240613,16,,2022-02-23T09:21:26Z,"filmi","T-Series",0.491,0.262,5,-10.008,0,0.0318,0.609,0.00113,0.117,0.124,79.456,4
6uQkoo1UGWThtEpNEYc6Ga,"Sapna Jahan (From Brothers)","Sapna Jahan (From Brothers)","Ajay-Atul,Sonu Nigam,Neeti Mohan",2015-07-24,341780,63,,2022-02-23T06:13:01Z,"filmi,modern bollywood","Sony Music Entertainment India Pvt. Ltd.",0.471,0.329,0,-11.958,0,0.0312,0.78,0.0021,0.117,0.144,126.107,4
6N1K5OVVCopBjGViHs2IvP,"The Joker And The Queen (feat. Taylor Swift)","The Joker And The Queen (feat. Taylor Swift)","Ed Sheeran,Taylor Swift",2022-02-11,185422,61,,2022-02-23T05:55:23Z,"pop,singer-songwriter pop,uk pop","Atlantic Records UK",0.528,0.309,0,-7.398,1,0.0329,0.924,0.0000021,0.282,0.307,133.83,4
1BSMpVGWs3v5BZKnAQziAc,"Light Switch","Light Switch","Charlie Puth",2022-01-20,185680,23,,2022-02-23T05:55:20Z,"pop,viral pop","Atlantic Records",0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4
1WYDaSAGpAqleq0FKu0a3m,"Enemy - Epic Version (from Arcane League of Legends)","Enemy - Epic Version (from Arcane League of Legends)","Samuel Kim",2021-11-12,116476,0,,2022-02-23T03:34:01Z,"anime lo-fi","Samuel Kim Music",0.489,0.687,7,-7.762,1,0.0333,0.14,0.731,0.131,0.187,77.093,4
2sK5IcYCcrCIklGxQ2pmz9,"Bad Style","Bad Style","DJ Track",2021-12-06,246439,0,,2022-02-22T18:39:59Z,"","MUSICPEDIA",0.7,0.902,1,-1.41,1,0.042,0.00986,0.274,0.47,0.314,119.409,4
5hRXhmEuQW3SJwX94BBV6u,"","","",0000,0,0,,2022-02-21T17:34:33Z,"","",0.767,0.64,11,-6.626,1,0.152,0.096,0.0000439,0.085,0.751,146.036,4
1BncfTJAWxrsxyT9culBrj,"Experience","In A Time Lapse","Ludovico Einaudi,Daniel Hope,I Virtuosi Italiani",2013-01-01,315426,75,,2022-02-19T07:07:55Z,"compositional ambient,neo-classical,violin,chamber orchestra,classical performance,string orchestra","Decca (UMO) (Classics)",0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,4
5X3T8jHNIJSXviiDmiBdz0,"Enemy","Cinematic Songs (Vol. 6)","Tommee Profitt,Beacon Light,Sam Tinnesz",2019-08-23,190200,63,,2022-02-18T04:04:40Z,"anthem worship,christian hip hop,alt z,bossbeat,rebel blues","Tommee Profitt Studios (GSMF)",0.581,0.803,2,-4.935,0,0.152,0.343,0,0.0939,0.0686,124.992,4
6I9VzXrHxO9rA9A5euc8Ak,"Toxic","In The Zone","Britney Spears",2003-11-13,198800,82,,2022-02-17T11:22:44Z,"dance pop,pop","Jive",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
4FcknXDJ8yW2QYUl0cm6uJ,"Bewafa","Bewafa","Imran Khan",2009-07-27,224853,7,,2022-02-16T12:38:11Z,"desi hip hop,desi pop,desi trap,pakistani hip hop","Prestige Records",0.704,0.563,4,-4.739,0,0.0297,0.594,0,0.133,0.0739,94.037,4
4K1zKRQr4GzysIYelA2XUw,"440 Volt","Sultan","Vishal-Shekhar,Mika Singh,Irshad Kamil",2016-05-31,268120,47,,2022-02-15T19:18:12Z,"filmi,modern bollywood","YRF Music",0.695,0.717,6,-7.939,1,0.0686,0.257,0,0.0681,0.771,162.084,3
1zCQXSnLkfXq3TzMLr6pWf,"Shakira!","Shakira!","1nonly,EGOVERT",2020-11-06,149577,64,,2022-02-15T18:25:37Z,"aesthetic rap","1nonly",0.79,0.832,5,-5.291,0,0.103,0.0996,0,0.763,0.623,99.502,4
3ZtbfxTZeYuMXqNL9FNSSG,"Thanjavoor Jilla Kaari","Suraa (Original Motion Picture Soundtrack)","Mani Sharma,Hemachandra Vedala,Saindhavi",2010-04-01,316613,62,,2022-02-15T05:07:28Z,"tollywood,filmi,tamil pop","Think Music (India)",0.882,0.749,0,-6.095,1,0.0965,0.0644,0.00506,0.0826,0.766,118.972,4
2JzZzZUQj3Qff7wapcbKjc,"See You Again (feat. Charlie Puth)","See You Again (feat. Charlie Puth)","Wiz Khalifa,Charlie Puth",2015,229525,79,,2022-02-12T10:52:52Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,pop,viral pop","Atlantic Records",0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
5ZMuv6ESQmOHfXrm8FFncr,"Mere Samnewali Khidki Mein","Padosan","Kishore Kumar,R. D. Burman",1968-01-01,172570,53,,2022-02-11T10:42:52Z,"classic bollywood,filmi,chutney","Saregama",0.683,0.695,7,-5.512,1,0.0931,0.768,0.0000198,0.296,0.865,137.208,4
6sAdmaffuMijDszeFrGF1H,"Enakenna Yaarum Illaye (From Aakko)","Enakenna Yaarum Illaye (From Aakko)","Anirudh Ravichander",2015-02-14,260812,57,,2022-02-10T16:07:21Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.571,0.818,5,-3.926,0,0.0857,0.0966,0,0.16,0.781,160.036,4
1J5lU9Mndqr74V7yVT8vgm,"Ey Inge Paaru","Velai Illa Pattadhaari (Original Motion Picture Soundtrack)","Anirudh Ravichander",2016-01-14,117788,0,,2022-02-10T15:55:51Z,"desi hip hop,filmi,tamil hip hop","Divo",0.754,0.837,7,-4.098,1,0.0946,0.0667,0.0000587,0.609,0.823,95.027,4
01TuObJVd7owWchVRuQbQw,"#thatPOWER","#willpower (Deluxe)","will.i.am,Justin Bieber",2013-01-01,279506,64,,2022-02-10T15:50:24Z,"dance pop,pop,canadian pop","Interscope",0.797,0.607,6,-6.096,0,0.0585,0.00112,0.0000752,0.0748,0.399,128.01,4
6UEhNvccAc4OyEDJYB5brb,"Ek Din Teri Raahon","Naqaab (Original Motion Picture Soundtrack)","Javed Ali,Pritam",2007-07-13,292000,65,,2022-02-10T10:09:38Z,"desi pop,filmi,modern bollywood,indian instrumental","Tips Industries Ltd",0.606,0.867,2,-4.834,0,0.112,0.221,0.0000126,0.0808,0.7,92.021,4
75pquWTQ3292AqzMsaik85,"Squid Game (Let's Play)","Squid Game (Let's Play)","Alok",2022-01-21,152380,54,,2022-02-10T05:22:29Z,"electro house,pop nacional,slap house","Netflix - Squid Game ST",0.656,0.853,5,-4.632,0,0.0289,0.0282,0.839,0.327,0.175,126.017,4
0Sg3UL7f40ulmTh0Xwr6qY,"Mountains","Interstellar (Original Motion Picture Soundtrack) [Expanded Edition]","Hans Zimmer",2014-11-18,219092,60,,2022-02-09T05:49:22Z,"german soundtrack,orchestral soundtrack,soundtrack","WaterTower Music",0.304,0.0585,9,-16.949,0,0.0351,0.59,0.928,0.0982,0.0371,119.975,4
7MBqVOzb8C3f0FXr2LBLiq,"Doobey (From Gehraiyaan)","Doobey (From Gehraiyaan)","OAFF,Savera,Lothika,Kausar Munir",2022-01-24,219686,55,,2022-02-08T20:36:59Z,"indian indie,desi pop,modern bollywood","Sony Music Entertainment India Pvt. Ltd.",0.751,0.669,3,-6.532,0,0.0359,0.342,0.0000131,0.0822,0.359,119.014,4
0zRsGGueSQLRkYWs4kPA4V,"Naah","Naah","Harrdy Sandhu,Jaani",2017-11-30,190000,59,,2022-02-05T20:50:02Z,"desi pop,filmi,punjabi pop","Sony Music Entertainment India Pvt. Ltd.",0.714,0.863,2,-2.539,0,0.0631,0.62,0.0000643,0.0972,0.828,99.978,4
35P2Xal9x3GAdOHytyEUFe,"","","",0000,0,0,,2022-02-05T08:11:27Z,"","",0.527,0.525,1,-8.106,1,0.0337,0.876,0.0000141,0.172,0.257,99.638,4
3l7JaDIJmWMpvcJqhTJjrk,"Hosanna","Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack)","A.R. Rahman,Vijay Prakash,Suzanne D'Mello,Blaaze",2010-01-08,330546,58,,2022-02-03T18:45:31Z,"filmi,modern bollywood,tamil pop","Sony Music Entertainment India Pvt. Ltd.",0.582,0.812,7,-6.147,1,0.0418,0.166,0.00162,0.0407,0.7,86.051,4
1QuZBM0iHDlr1oRVyeZypC,"Anbil Avan","Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack)","A.R. Rahman,Devan Ekambaram,Chinmayi",2010-01-08,251973,58,,2022-02-03T18:45:30Z,"filmi,tamil pop,marathi pop","Sony Music Entertainment India Pvt. Ltd.",0.731,0.901,8,-5.881,1,0.0308,0.231,0.0254,0.0577,0.944,133.039,4
5KZyOG8LZsBrHjuEdNyZHa,"Omana Penne","Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack)","A.R. Rahman,Benny Dayal,Kalyani Menon",2010-01-08,332586,55,,2022-02-03T17:11:56Z,"filmi,modern bollywood,classic kollywood","Sony Music Entertainment India Pvt. Ltd.",0.69,0.728,5,-7.564,1,0.0486,0.335,0.0834,0.0546,0.664,87.02,4
3hw1iGc2WAhHG4DFPcu80r,"Loosu Pennae","Vallavan (Original Motion Picture Soundtrack)","Silambarasan TR,Blaaze",2006-06-01,407447,0,,2022-02-02T09:01:36Z,"filmi,tamil pop","Ayngaran",0.669,0.53,5,-6.827,0,0.126,0.499,0.000484,0.099,0.522,192.383,4
0d41cBuY33gD9FxFabnnmz,"Jimmy Jimmy Jimmy Aaja","Disco Dancer","Parvati Khan",1982-12-10,181922,45,,2022-02-02T03:55:35Z,"","Saregama",0.888,0.518,6,-8.951,0,0.0946,0.000707,0.00000449,0.156,0.767,124.299,4
5UsLjwBaTHBX4ektWIr4XX,"Forever","Relapse: Refill","Drake,Kanye West,Lil Wayne,Eminem",2009-05-15,357706,73,,2022-01-31T07:45:32Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,chicago rap,new orleans rap,trap,detroit hip hop","Aftermath",0.457,0.906,5,-2.278,0,0.342,0.249,0,0.182,0.54,104.02,5
2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,80,,2022-01-31T06:59:14Z,"rap,slap house","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
6krYS8KtmNAYyb5uTZiYW4,"Dawn FM","Dawn FM","The Weeknd",2022-01-06,96240,53,,2022-01-31T06:38:06Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.28,0.478,9,-8.755,0,0.037,0.674,0.0000585,0.483,0.0807,111.65,4
3KyKxJ4P3pVCgaZwaq2rUC,"Gasoline","Dawn FM","The Weeknd",2022-01-06,212165,66,,2022-01-31T06:38:05Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.728,0.741,6,-7.075,0,0.0473,0.000582,0.00206,0.33,0.31,123.006,4
2Ghp894n1laIf2w98VeAOJ,"How Do I Make You Love Me?","Dawn FM","The Weeknd",2022-01-06,214214,63,,2022-01-31T06:38:04Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.805,0.498,7,-7.927,0,0.0737,0.0203,0.0000237,0.085,0.636,121.006,4
2vgUijXOTRMnWXDtvgMp2b,"Take My Breath","Dawn FM","The Weeknd",2022-01-06,339023,67,,2022-01-31T06:38:02Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,4
1nH2PkJL1XoUq8oE6tBZoU,"Sacrifice","Dawn FM","The Weeknd",2022-01-06,188918,68,,2022-01-31T06:38:01Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.735,0.795,11,-6.523,0,0.113,0.0296,0.0000318,0.0678,0.905,122,4
759ndr57jb0URg4j9YSWml,"A Tale By Quincy","Dawn FM","The Weeknd",2022-01-06,96232,51,,2022-01-31T06:37:59Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.447,0.513,5,-8.67,0,0.127,0.679,0.0000298,0.096,0.572,67.289,3
2SLwbpExuoBDZBpjfefCtV,"Out of Time","Dawn FM","The Weeknd",2022-01-06,214193,73,,2022-01-31T06:37:58Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,0.838,93.057,4
1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)","Dawn FM","The Weeknd,Tyler, The Creator",2022-01-06,209777,59,,2022-01-31T06:37:56Z,"canadian contemporary r&b,canadian pop,pop,hip hop,rap","XO / Republic Records",0.469,0.623,1,-4.432,1,0.0302,0.345,0,0.588,0.198,134.943,4
1E5Xu8dur0fAjSP1VpVhAZ,"Best Friends","Dawn FM","The Weeknd",2022-01-06,163504,61,,2022-01-31T06:37:54Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.737,0.564,4,-7.045,0,0.105,0.436,0,0.351,0.528,90,4
0mL82sxCRjrs3br407IdJh,"Is There Someone Else?","Dawn FM","The Weeknd",2022-01-06,199111,80,,2022-01-31T06:37:51Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.702,0.586,9,-7.83,0,0.0313,0.0388,0.0000727,0.156,0.608,134.951,4
6zzdyvVWjGrQBraSvuqJPY,"Starry Eyes","Dawn FM","The Weeknd",2022-01-06,148000,60,,2022-01-31T06:37:50Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.309,0.418,9,-8.622,0,0.031,0.465,0.0000758,0.295,0.146,134.23,4
3vJcz8exedHCjQ9ed95NqU,"Every Angel is Terrifying","Dawn FM","The Weeknd",2022-01-06,167255,51,,2022-01-31T06:37:48Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.447,0.959,0,-5.59,1,0.348,0.109,0.0000275,0.0498,0.46,118.167,4
6a4GH1gljLL7VvmO9u5O92,"Don’t Break My Heart","Dawn FM","The Weeknd",2022-01-06,205469,58,,2022-01-31T06:37:45Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.767,0.618,10,-7.163,1,0.032,0.31,0,0.179,0.243,121.959,4
5XbA7TAqsD0fj0dGBrbb0D,"I Heard You’re Married (feat. Lil Wayne)","Dawn FM","The Weeknd,Lil Wayne",2022-01-06,263641,58,,2022-01-31T06:37:43Z,"canadian contemporary r&b,canadian pop,pop,hip hop,new orleans rap,pop rap,rap,trap","XO / Republic Records",0.736,0.848,9,-5.494,0,0.171,0.103,0,0.299,0.784,109.946,4
2D4dV2KXDTszzJ3p3cFqhA,"Less Than Zero","Dawn FM","The Weeknd",2022-01-06,211814,71,,2022-01-31T06:37:41Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,4
1NlK2NtpuUazpziLhnJwEV,"Phantom Regret by Jim","Dawn FM","The Weeknd",2022-01-06,179580,50,,2022-01-31T06:37:39Z,"canadian contemporary r&b,canadian pop,pop","XO / Republic Records",0.394,0.519,9,-11.042,0,0.0465,0.75,0.195,0.129,0.241,110.113,4
27jdUE1EYDSXZqhjuNxLem,"Magic","Magic","Coldplay",2014-03-03,285014,52,,2022-01-31T06:21:06Z,"permanent wave,pop","Parlophone UK",0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,4
3e0wYnFxkqinmtXebYPMSt,"Yellow","Yellow","Coldplay",2000-06-26,266773,57,,2022-01-31T06:21:04Z,"permanent wave,pop","Parlophone UK",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
2Ygs64z9ywJGakuKU8tr6o,"Clocks","Clocks","Coldplay",2003-03-24,307879,50,,2022-01-31T06:11:14Z,"permanent wave,pop","Parlophone UK",0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
7LVHVU3tWfcxj5aiPFEW4Q,"Fix You","X&Y","Coldplay",2005-06-07,295533,82,,2022-01-31T06:06:41Z,"permanent wave,pop","Parlophone Records Limited",0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4
6P2Y4KnF2x8uwZV2cZWA8t,"Coloratura","Coloratura","Coldplay",2021-07-23,618960,54,,2022-01-31T05:12:46Z,"permanent wave,pop","Parlophone UK",0.289,0.263,2,-10.88,1,0.0297,0.652,0.155,0.103,0.0736,133.585,4
68l6YZZ8TlcWVq98l5eW6l,"Viva La Vida","Viva La Vida Or Death And All His Friends","Coldplay",2008-05-26,242373,0,,2022-01-31T05:02:55Z,"permanent wave,pop","Parlophone UK",0.485,0.619,5,-7.115,0,0.0289,0.0941,0.00000331,0.109,0.416,138.017,4
31L9yLXSj6LpCFupyMV6CR,"Up&Up","A Head Full of Dreams","Coldplay",2015-12-04,405320,65,,2022-01-31T04:55:08Z,"permanent wave,pop","Parlophone UK",0.479,0.717,7,-5.459,1,0.0605,0.0488,0.000333,0.102,0.253,163.989,4
29ZOsiLkEf9vNyG51FEjtH,"Aise Na Dekho","Raanjhanaa (Original Motion Picture Soundtrack)","A.R. Rahman",2013-05-31,256826,37,,2022-01-30T05:13:23Z,"filmi","Sony Music Entertainment India Pvt. Ltd.",0.543,0.239,9,-14.805,1,0.0308,0.653,0,0.138,0.226,132.261,4
3B54sVLJ402zGa6Xm4YGNe,"Unforgettable","Jungle Rules","French Montana,Swae Lee",2017-07-14,233901,84,,2022-01-29T02:55:45Z,"hip hop,pop rap,rap,southern hip hop,trap,melodic rap","Bad Boy Entertainment/Epic Records",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA)","Black Panther The Album Music From And Inspired By","Kendrick Lamar,SZA",2018-02-09,232186,86,,2022-01-29T02:40:14Z,"conscious hip hop,hip hop,rap,west coast rap,pop,r&b","Black Panther (TDE/DMG) PS",0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
7szuecWAPwGoV1e5vGu8tl,"In Your Eyes","After Hours","The Weeknd",2020-03-20,237520,74,,2022-01-28T19:43:17Z,"canadian contemporary r&b,canadian pop,pop","Republic Records",0.667,0.719,7,-5.371,0,0.0346,0.0028,0.0000792,0.0736,0.718,100.019,4
2B88kyD8JVMOHXdja0mFvx,"Wicked Games","The Highlights","The Weeknd",2021-02-05,325233,41,,2022-01-28T19:36:26Z,"canadian contemporary r&b,canadian pop,pop","Universal Republic Records",0.658,0.575,9,-6.062,1,0.0313,0.00963,0.00000529,0.191,0.335,114.081,4
1FFShrKUIq1JiOLiZbg2JC,"The Morning","The Highlights","The Weeknd",2021-02-05,315671,39,,2022-01-28T19:36:21Z,"canadian contemporary r&b,canadian pop,pop","Universal Republic Records",0.663,0.537,6,-8.287,0,0.0361,0.369,0,0.0823,0.196,120.049,4
6bnF93Rx87YqUBLSgjiMU8,"Heartless","After Hours","The Weeknd",2020-03-20,198266,76,,2022-01-28T19:35:01Z,"canadian contemporary r&b,canadian pop,pop","Republic Records",0.537,0.746,10,-5.507,0,0.15,0.0236,0.000001,0.156,0.252,170.083,4
3s1KwrLP0NlFWiWbjz6bfQ,"Peru","Peru","Fireboy DML,Ed Sheeran",2021-12-23,187111,59,,2022-01-27T20:21:13Z,"afrobeats,nigerian pop,pop,singer-songwriter pop,uk pop","YBNL Nation / EMPIRE",0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,4
3QjFIgGhcrPS4VjkIYOddf,"Sirukki Vaasam","Kodi (Original Motion Picture Soundtrack)","Santhosh Narayanan,Anand Aravindakshan,Shweta Mohan",2016-10-05,274989,58,,2022-01-27T08:01:13Z,"filmi,tamil pop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.571,0.544,1,-6.555,0,0.0507,0.502,0,0.0617,0.375,129.869,4
3H3qBumaYj67PT3aMEBvAP,"As You Are","Beauty Behind The Madness","The Weeknd",2015-08-28,340493,62,,2022-01-27T05:24:11Z,"canadian contemporary r&b,canadian pop,pop","Universal Republic Records",0.377,0.329,0,-9.67,0,0.0569,0.131,0.00654,0.279,0.0528,173.663,4
7qvxFz3JodM0A7xEM7k3YD,"Chained To The Rhythm","Witness (Deluxe)","Katy Perry,Skip Marley",2017-06-09,237733,67,,2022-01-26T18:29:41Z,"pop,modern reggae","Capitol Records (CAP)",0.562,0.8,0,-5.404,1,0.112,0.0814,0,0.199,0.471,95.029,4
6fujklziTHa8uoM5OQSfIo,"Black Beatles","SremmLife 2 (Deluxe)","Rae Sremmurd,Gucci Mane",2016-08-12,291893,73,,2022-01-26T18:29:39Z,"melodic rap,mississippi hip hop,pop rap,rap,trap,atl hip hop,dirty south rap,hip hop,southern hip hop","Mike WiLL Made-It",0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,4
6EpRaXYhGOB3fj4V2uDkMJ,"Strip That Down","Strip That Down","Liam Payne,Quavo",2017-05-18,204502,0,,2022-01-26T18:29:28Z,"pop,atl hip hop,melodic rap,rap,trap","Universal Music Group",0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028,4
